username,EnvironmentSatisfaction,Gender,JobInvolvement,MaritalStatus,PercentSalaryHike,StockOptionLevel,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,Dept,education,recruitment_type,job_level,rating,onsite,salary,satisfied,height,weight,fullname,password,skills,dob,email
TECH2843,4,Male,2,Single,15,0,3,0,0,Technology,UG,Walk-in,1,3,0,24076,1,175,71,Frank Adams,"98,50,51,97,55,49,101,49,97,97,102,97,100,98,97,100,97,55,50,48,53,98,55,57,101,98,49,98,53,55,55,51,99,50,50,51,48,51,51,54,98,97,49,51,48,100,101,52,55,51,53,97,48,100,48,49,50,53,53,50,101,49,102,101,52,54,51,98,53,102,55,56,55,52,49,99,48,97,101,54,98,102,101,49,51,54,98,100,51,51,53,98,49,50,56,55,99,102,102,102,57,99,52,56,97,57,52,101,57,100,49,102,55,53,54,49,54,54,53,55,48,54,49,57,50,48,48,102,53,99,49,54,100,102,55,52,102,54,49,51,100,101,98,51,49,57,99,50,98,100,98,54,97,52,53,56,101,56,56,48,48,50,98,100,51,99,51,98,55,98,55,53,57,50,97,51,98,51,51,51,99,99,53,99,98,56,57,97,53,100,100,57","['House Buying', 'Usability Testing', 'Interviewing Skills', 'Business Analytics', 'Parenting']",23-09-1968,TECH2843@EY.com
TECH2853,2,Female,3,Single,11,0,1,6,4,Technology,PG,Walk-in,2,1,1,29805,0,162,80,David Ryan,"98,50,51,97,55,49,101,49,97,97,102,97,100,98,97,100,97,55,50,48,53,98,55,57,101,98,49,98,53,55,55,51,99,50,50,51,48,51,51,54,98,97,49,51,48,100,101,52,55,51,53,97,48,100,48,49,50,53,53,50,101,49,102,101,52,54,51,98,53,102,55,56,55,52,49,99,48,97,101,54,98,102,101,49,51,54,98,100,51,51,53,98,49,50,56,55,99,102,102,102,57,99,52,56,97,57,52,101,57,100,49,102,55,53,54,49,54,54,53,55,48,54,49,57,50,48,48,102,53,99,49,54,100,102,55,52,102,54,49,51,100,101,98,51,49,57,99,50,98,100,98,54,97,52,53,56,101,56,56,48,48,50,98,100,51,99,51,98,55,98,55,53,57,50,97,51,98,51,51,51,99,99,53,99,98,56,57,97,53,100,100,57","['Focus Mastery', 'Corporate Social Responsibility', 'Gardening', 'JavaScript', 'Visual Thinking']",20-01-1982,TECH2853@EY.com
TECH2895,4,Male,2,Single,15,0,3,0,0,Technology,PG,Referral,1,1,0,24076,1,168,47,Michael Walters,"98,50,51,97,55,49,101,49,97,97,102,97,100,98,97,100,97,55,50,48,53,98,55,57,101,98,49,98,53,55,55,51,99,50,50,51,48,51,51,54,98,97,49,51,48,100,101,52,55,51,53,97,48,100,48,49,50,53,53,50,101,49,102,101,52,54,51,98,53,102,55,56,55,52,49,99,48,97,101,54,98,102,101,49,51,54,98,100,51,51,53,98,49,50,56,55,99,102,102,102,57,99,52,56,97,57,52,101,57,100,49,102,55,53,54,49,54,54,53,55,48,54,49,57,50,48,48,102,53,99,49,54,100,102,55,52,102,54,49,51,100,101,98,51,49,57,99,50,98,100,98,54,97,52,53,56,101,56,56,48,48,50,98,100,51,99,51,98,55,98,55,53,57,50,97,51,98,51,51,51,99,99,53,99,98,56,57,97,53,100,100,57","['Microsoft Power Automate', 'Indian Cooking', 'Travel Hacking', 'Calculus', 'Oracle Data Guard']",05-08-1977,TECH2895@EY.com
TECH2899,4,Male,2,Single,15,0,3,0,0,Technology,UG,On-Campus,1,5,1,24076,0,164,53,John Hale,"98,50,51,97,55,49,101,49,97,97,102,97,100,98,97,100,97,55,50,48,53,98,55,57,101,98,49,98,53,55,55,51,99,50,50,51,48,51,51,54,98,97,49,51,48,100,101,52,55,51,53,97,48,100,48,49,50,53,53,50,101,49,102,101,52,54,51,98,53,102,55,56,55,52,49,99,48,97,101,54,98,102,101,49,51,54,98,100,51,51,53,98,49,50,56,55,99,102,102,102,57,99,52,56,97,57,52,101,57,100,49,102,55,53,54,49,54,54,53,55,48,54,49,57,50,48,48,102,53,99,49,54,100,102,55,52,102,54,49,51,100,101,98,51,49,57,99,50,98,100,98,54,97,52,53,56,101,56,56,48,48,50,98,100,51,99,51,98,55,98,55,53,57,50,97,51,98,51,51,51,99,99,53,99,98,56,57,97,53,100,100,57","['Sketch Software', 'Drone Photography', 'Ansible', 'JUnit', 'Blues Guitar']",21-12-1966,TECH2899@EY.com
TECH2930,1,Female,2,Married,16,0,3,25,8,Technology,UG,Recruitment Agency,4,5,0,65715,1,161,73,Kobe Donnelly,"98,50,51,97,55,49,101,49,97,97,102,97,100,98,97,100,97,55,50,48,53,98,55,57,101,98,49,98,53,55,55,51,99,50,50,51,48,51,51,54,98,97,49,51,48,100,101,52,55,51,53,97,48,100,48,49,50,53,53,50,101,49,102,101,52,54,51,98,53,102,55,56,55,52,49,99,48,97,101,54,98,102,101,49,51,54,98,100,51,51,53,98,49,50,56,55,99,102,102,102,57,99,52,56,97,57,52,101,57,100,49,102,55,53,54,49,54,54,53,55,48,54,49,57,50,48,48,102,53,99,49,54,100,102,55,52,102,54,49,51,100,101,98,51,49,57,99,50,98,100,98,54,97,52,53,56,101,56,56,48,48,50,98,100,51,99,51,98,55,98,55,53,57,50,97,51,98,51,51,51,99,99,53,99,98,56,57,97,53,100,100,57","['Geometric Dimensioning and Tolerancing (GD&T)', 'IFRS', 'Anti-Money Laundering', 'Microsoft Power BI', 'Personal Finance']",13-04-1973,TECH2930@EY.com
TECH3049,4,Male,2,Single,21,0,3,9,7,Technology,PG,Referral,3,1,0,42419,0,170,86,Shaun Norris,"98,50,51,97,55,49,101,49,97,97,102,97,100,98,97,100,97,55,50,48,53,98,55,57,101,98,49,98,53,55,55,51,99,50,50,51,48,51,51,54,98,97,49,51,48,100,101,52,55,51,53,97,48,100,48,49,50,53,53,50,101,49,102,101,52,54,51,98,53,102,55,56,55,52,49,99,48,97,101,54,98,102,101,49,51,54,98,100,51,51,53,98,49,50,56,55,99,102,102,102,57,99,52,56,97,57,52,101,57,100,49,102,55,53,54,49,54,54,53,55,48,54,49,57,50,48,48,102,53,99,49,54,100,102,55,52,102,54,49,51,100,101,98,51,49,57,99,50,98,100,98,54,97,52,53,56,101,56,56,48,48,50,98,100,51,99,51,98,55,98,55,53,57,50,97,51,98,51,51,51,99,99,53,99,98,56,57,97,53,100,100,57","['Business Strategy', 'Health', 'SAP MM', 'SAP Warehouse Management', 'Drone Photography']",15-09-1982,TECH3049@EY.com
TECH3062,1,Female,2,Married,16,0,3,25,8,Technology,PG,Referral,4,1,1,65715,0,158,92,David Adams,"98,50,51,97,55,49,101,49,97,97,102,97,100,98,97,100,97,55,50,48,53,98,55,57,101,98,49,98,53,55,55,51,99,50,50,51,48,51,51,54,98,97,49,51,48,100,101,52,55,51,53,97,48,100,48,49,50,53,53,50,101,49,102,101,52,54,51,98,53,102,55,56,55,52,49,99,48,97,101,54,98,102,101,49,51,54,98,100,51,51,53,98,49,50,56,55,99,102,102,102,57,99,52,56,97,57,52,101,57,100,49,102,55,53,54,49,54,54,53,55,48,54,49,57,50,48,48,102,53,99,49,54,100,102,55,52,102,54,49,51,100,101,98,51,49,57,99,50,98,100,98,54,97,52,53,56,101,56,56,48,48,50,98,100,51,99,51,98,55,98,55,53,57,50,97,51,98,51,51,51,99,99,53,99,98,56,57,97,53,100,100,57","['Habits', 'Civil Engineering', 'Contract Management', 'Automotive Engineering', 'Robotics']",02-09-1998,TECH3062@EY.com
TECH3082,4,Male,2,Single,21,0,3,9,7,Technology,PG,On-Campus,3,2,1,42419,1,152,56,Shaun Morales,"98,50,51,97,55,49,101,49,97,97,102,97,100,98,97,100,97,55,50,48,53,98,55,57,101,98,49,98,53,55,55,51,99,50,50,51,48,51,51,54,98,97,49,51,48,100,101,52,55,51,53,97,48,100,48,49,50,53,53,50,101,49,102,101,52,54,51,98,53,102,55,56,55,52,49,99,48,97,101,54,98,102,101,49,51,54,98,100,51,51,53,98,49,50,56,55,99,102,102,102,57,99,52,56,97,57,52,101,57,100,49,102,55,53,54,49,54,54,53,55,48,54,49,57,50,48,48,102,53,99,49,54,100,102,55,52,102,54,49,51,100,101,98,51,49,57,99,50,98,100,98,54,97,52,53,56,101,56,56,48,48,50,98,100,51,99,51,98,55,98,55,53,57,50,97,51,98,51,51,51,99,99,53,99,98,56,57,97,53,100,100,57","['Whatsapp Marketing', 'ClickFunnels', 'Facebook Marketing', 'PPC Advertising', 'YouTube Marketing']",24-07-1969,TECH3082@EY.com
TECH3200,4,Male,2,Single,21,0,3,9,7,Technology,PG,Walk-in,3,1,1,42419,0,151,78,Luke Bush,"98,50,51,97,55,49,101,49,97,97,102,97,100,98,97,100,97,55,50,48,53,98,55,57,101,98,49,98,53,55,55,51,99,50,50,51,48,51,51,54,98,97,49,51,48,100,101,52,55,51,53,97,48,100,48,49,50,53,53,50,101,49,102,101,52,54,51,98,53,102,55,56,55,52,49,99,48,97,101,54,98,102,101,49,51,54,98,100,51,51,53,98,49,50,56,55,99,102,102,102,57,99,52,56,97,57,52,101,57,100,49,102,55,53,54,49,54,54,53,55,48,54,49,57,50,48,48,102,53,99,49,54,100,102,55,52,102,54,49,51,100,101,98,51,49,57,99,50,98,100,98,54,97,52,53,56,101,56,56,48,48,50,98,100,51,99,51,98,55,98,55,53,57,50,97,51,98,51,51,51,99,99,53,99,98,56,57,97,53,100,100,57","['Craps', 'Online Business', 'Deep Web', 'Penetration Testing', 'Oracle Certification']",18-11-1975,TECH3200@EY.com
TECH3255,2,Female,3,Single,11,0,1,6,4,Technology,PG,On-Campus,2,5,1,29805,0,164,54,Frank Foden,"98,50,51,97,55,49,101,49,97,97,102,97,100,98,97,100,97,55,50,48,53,98,55,57,101,98,49,98,53,55,55,51,99,50,50,51,48,51,51,54,98,97,49,51,48,100,101,52,55,51,53,97,48,100,48,49,50,53,53,50,101,49,102,101,52,54,51,98,53,102,55,56,55,52,49,99,48,97,101,54,98,102,101,49,51,54,98,100,51,51,53,98,49,50,56,55,99,102,102,102,57,99,52,56,97,57,52,101,57,100,49,102,55,53,54,49,54,54,53,55,48,54,49,57,50,48,48,102,53,99,49,54,100,102,55,52,102,54,49,51,100,101,98,51,49,57,99,50,98,100,98,54,97,52,53,56,101,56,56,48,48,50,98,100,51,99,51,98,55,98,55,53,57,50,97,51,98,51,51,51,99,99,53,99,98,56,57,97,53,100,100,57","['Anime', 'EPLAN Electric P8', 'Oil and Gas Industry', 'Email Productivity Hacks', 'Piping']",13-04-1993,TECH3255@EY.com
TECH3368,4,Male,2,Single,15,0,3,0,0,Technology,PG,Referral,1,2,1,24076,0,164,70,Sean Seymour,"98,50,51,97,55,49,101,49,97,97,102,97,100,98,97,100,97,55,50,48,53,98,55,57,101,98,49,98,53,55,55,51,99,50,50,51,48,51,51,54,98,97,49,51,48,100,101,52,55,51,53,97,48,100,48,49,50,53,53,50,101,49,102,101,52,54,51,98,53,102,55,56,55,52,49,99,48,97,101,54,98,102,101,49,51,54,98,100,51,51,53,98,49,50,56,55,99,102,102,102,57,99,52,56,97,57,52,101,57,100,49,102,55,53,54,49,54,54,53,55,48,54,49,57,50,48,48,102,53,99,49,54,100,102,55,52,102,54,49,51,100,101,98,51,49,57,99,50,98,100,98,54,97,52,53,56,101,56,56,48,48,50,98,100,51,99,51,98,55,98,55,53,57,50,97,51,98,51,51,51,99,99,53,99,98,56,57,97,53,100,100,57","['Filmora', 'Teacher Training', 'Kotlin', 'Lean', 'Electrical Engineering']",03-12-1991,TECH3368@EY.com
TECH3489,1,Female,2,Married,16,0,3,25,8,Technology,PG,Referral,4,2,0,65715,1,177,55,Sean Morgan,"98,50,51,97,55,49,101,49,97,97,102,97,100,98,97,100,97,55,50,48,53,98,55,57,101,98,49,98,53,55,55,51,99,50,50,51,48,51,51,54,98,97,49,51,48,100,101,52,55,51,53,97,48,100,48,49,50,53,53,50,101,49,102,101,52,54,51,98,53,102,55,56,55,52,49,99,48,97,101,54,98,102,101,49,51,54,98,100,51,51,53,98,49,50,56,55,99,102,102,102,57,99,52,56,97,57,52,101,57,100,49,102,55,53,54,49,54,54,53,55,48,54,49,57,50,48,48,102,53,99,49,54,100,102,55,52,102,54,49,51,100,101,98,51,49,57,99,50,98,100,98,54,97,52,53,56,101,56,56,48,48,50,98,100,51,99,51,98,55,98,55,53,57,50,97,51,98,51,51,51,99,99,53,99,98,56,57,97,53,100,100,57","['Decision Making', 'Habits', 'Sketchnoting', '.NET', 'Personal Success']",09-11-1975,TECH3489@EY.com
TECH3504,2,Female,3,Single,11,0,1,6,4,Technology,UG,Walk-in,2,4,1,29805,1,160,82,Gerard Briggs,"98,50,51,97,55,49,101,49,97,97,102,97,100,98,97,100,97,55,50,48,53,98,55,57,101,98,49,98,53,55,55,51,99,50,50,51,48,51,51,54,98,97,49,51,48,100,101,52,55,51,53,97,48,100,48,49,50,53,53,50,101,49,102,101,52,54,51,98,53,102,55,56,55,52,49,99,48,97,101,54,98,102,101,49,51,54,98,100,51,51,53,98,49,50,56,55,99,102,102,102,57,99,52,56,97,57,52,101,57,100,49,102,55,53,54,49,54,54,53,55,48,54,49,57,50,48,48,102,53,99,49,54,100,102,55,52,102,54,49,51,100,101,98,51,49,57,99,50,98,100,98,54,97,52,53,56,101,56,56,48,48,50,98,100,51,99,51,98,55,98,55,53,57,50,97,51,98,51,51,51,99,99,53,99,98,56,57,97,53,100,100,57","['ServiceNow', 'Public Speaking', 'Kinesiology Taping', 'Appium', 'Workplace Health and Safety']",09-10-1976,TECH3504@EY.com
TECH3557,3,Female,3,Divorced,11,1,2,14,13,Technology,UG,Referral,5,1,0,86750,1,171,57,Kobe Adams,"98,50,51,97,55,49,101,49,97,97,102,97,100,98,97,100,97,55,50,48,53,98,55,57,101,98,49,98,53,55,55,51,99,50,50,51,48,51,51,54,98,97,49,51,48,100,101,52,55,51,53,97,48,100,48,49,50,53,53,50,101,49,102,101,52,54,51,98,53,102,55,56,55,52,49,99,48,97,101,54,98,102,101,49,51,54,98,100,51,51,53,98,49,50,56,55,99,102,102,102,57,99,52,56,97,57,52,101,57,100,49,102,55,53,54,49,54,54,53,55,48,54,49,57,50,48,48,102,53,99,49,54,100,102,55,52,102,54,49,51,100,101,98,51,49,57,99,50,98,100,98,54,97,52,53,56,101,56,56,48,48,50,98,100,51,99,51,98,55,98,55,53,57,50,97,51,98,51,51,51,99,99,53,99,98,56,57,97,53,100,100,57","['2D Animation', 'Video Marketing', 'App Store Optimization', 'App Store Optimization', 'Adobe Premiere']",07-08-1967,TECH3557@EY.com
TECH3733,3,Female,3,Divorced,11,1,2,14,13,Technology,PG,Referral,5,4,0,86750,0,153,71,Michael Ryan,"98,50,51,97,55,49,101,49,97,97,102,97,100,98,97,100,97,55,50,48,53,98,55,57,101,98,49,98,53,55,55,51,99,50,50,51,48,51,51,54,98,97,49,51,48,100,101,52,55,51,53,97,48,100,48,49,50,53,53,50,101,49,102,101,52,54,51,98,53,102,55,56,55,52,49,99,48,97,101,54,98,102,101,49,51,54,98,100,51,51,53,98,49,50,56,55,99,102,102,102,57,99,52,56,97,57,52,101,57,100,49,102,55,53,54,49,54,54,53,55,48,54,49,57,50,48,48,102,53,99,49,54,100,102,55,52,102,54,49,51,100,101,98,51,49,57,99,50,98,100,98,54,97,52,53,56,101,56,56,48,48,50,98,100,51,99,51,98,55,98,55,53,57,50,97,51,98,51,51,51,99,99,53,99,98,56,57,97,53,100,100,57","['Business Writing', 'Confidence', 'Resume and CV Writing', 'Business Development', 'LinkedIn']",25-05-1988,TECH3733@EY.com
TECH3790,3,Female,3,Divorced,11,1,2,14,13,Technology,UG,On-Campus,5,3,0,86750,0,176,92,John Foden,"98,50,51,97,55,49,101,49,97,97,102,97,100,98,97,100,97,55,50,48,53,98,55,57,101,98,49,98,53,55,55,51,99,50,50,51,48,51,51,54,98,97,49,51,48,100,101,52,55,51,53,97,48,100,48,49,50,53,53,50,101,49,102,101,52,54,51,98,53,102,55,56,55,52,49,99,48,97,101,54,98,102,101,49,51,54,98,100,51,51,53,98,49,50,56,55,99,102,102,102,57,99,52,56,97,57,52,101,57,100,49,102,55,53,54,49,54,54,53,55,48,54,49,57,50,48,48,102,53,99,49,54,100,102,55,52,102,54,49,51,100,101,98,51,49,57,99,50,98,100,98,54,97,52,53,56,101,56,56,48,48,50,98,100,51,99,51,98,55,98,55,53,57,50,97,51,98,51,51,51,99,99,53,99,98,56,57,97,53,100,100,57","['IT Fundamentals', 'Professional in Human Resources (PHR)', 'CCAT', 'SHRM Senior Certified Professional (SHRM-SCP)', 'Manager Training']",28-02-1976,TECH3790@EY.com
TECH3806,2,Female,3,Single,11,0,1,6,4,Technology,UG,On-Campus,2,1,0,29805,1,158,73,Gerard Barnett,"98,50,51,97,55,49,101,49,97,97,102,97,100,98,97,100,97,55,50,48,53,98,55,57,101,98,49,98,53,55,55,51,99,50,50,51,48,51,51,54,98,97,49,51,48,100,101,52,55,51,53,97,48,100,48,49,50,53,53,50,101,49,102,101,52,54,51,98,53,102,55,56,55,52,49,99,48,97,101,54,98,102,101,49,51,54,98,100,51,51,53,98,49,50,56,55,99,102,102,102,57,99,52,56,97,57,52,101,57,100,49,102,55,53,54,49,54,54,53,55,48,54,49,57,50,48,48,102,53,99,49,54,100,102,55,52,102,54,49,51,100,101,98,51,49,57,99,50,98,100,98,54,97,52,53,56,101,56,56,48,48,50,98,100,51,99,51,98,55,98,55,53,57,50,97,51,98,51,51,51,99,99,53,99,98,56,57,97,53,100,100,57","['Teespring', 'Microsoft DP-900', 'T-Shirt Design', 'ClickFunnels', 'Network Marketing']",02-07-1974,TECH3806@EY.com
TECH3811,2,Female,3,Single,11,0,1,6,4,Technology,PG,On-Campus,2,4,1,29805,1,174,42,Gerard Carroll,"98,50,51,97,55,49,101,49,97,97,102,97,100,98,97,100,97,55,50,48,53,98,55,57,101,98,49,98,53,55,55,51,99,50,50,51,48,51,51,54,98,97,49,51,48,100,101,52,55,51,53,97,48,100,48,49,50,53,53,50,101,49,102,101,52,54,51,98,53,102,55,56,55,52,49,99,48,97,101,54,98,102,101,49,51,54,98,100,51,51,53,98,49,50,56,55,99,102,102,102,57,99,52,56,97,57,52,101,57,100,49,102,55,53,54,49,54,54,53,55,48,54,49,57,50,48,48,102,53,99,49,54,100,102,55,52,102,54,49,51,100,101,98,51,49,57,99,50,98,100,98,54,97,52,53,56,101,56,56,48,48,50,98,100,51,99,51,98,55,98,55,53,57,50,97,51,98,51,51,51,99,99,53,99,98,56,57,97,53,100,100,57","['Linux Command Line', 'ARM Cortex-M', 'SAP', 'Diversity and Inclusion', 'SHRM Certified Professional (SHRM-CP)']",03-06-1971,TECH3811@EY.com
TECH3838,3,Female,3,Divorced,11,1,2,14,13,Technology,UG,Referral,5,2,0,86750,0,171,47,Shaun Seymour,"98,50,51,97,55,49,101,49,97,97,102,97,100,98,97,100,97,55,50,48,53,98,55,57,101,98,49,98,53,55,55,51,99,50,50,51,48,51,51,54,98,97,49,51,48,100,101,52,55,51,53,97,48,100,48,49,50,53,53,50,101,49,102,101,52,54,51,98,53,102,55,56,55,52,49,99,48,97,101,54,98,102,101,49,51,54,98,100,51,51,53,98,49,50,56,55,99,102,102,102,57,99,52,56,97,57,52,101,57,100,49,102,55,53,54,49,54,54,53,55,48,54,49,57,50,48,48,102,53,99,49,54,100,102,55,52,102,54,49,51,100,101,98,51,49,57,99,50,98,100,98,54,97,52,53,56,101,56,56,48,48,50,98,100,51,99,51,98,55,98,55,53,57,50,97,51,98,51,51,51,99,99,53,99,98,56,57,97,53,100,100,57","['Ethereum', 'Database Programming', 'Financial Accounting', 'Excel', 'SAT']",21-07-1986,TECH3838@EY.com
TECH3869,4,Male,2,Single,21,0,3,9,7,Technology,PG,Referral,3,3,1,42419,0,162,59,Luke Seymour,"98,50,51,97,55,49,101,49,97,97,102,97,100,98,97,100,97,55,50,48,53,98,55,57,101,98,49,98,53,55,55,51,99,50,50,51,48,51,51,54,98,97,49,51,48,100,101,52,55,51,53,97,48,100,48,49,50,53,53,50,101,49,102,101,52,54,51,98,53,102,55,56,55,52,49,99,48,97,101,54,98,102,101,49,51,54,98,100,51,51,53,98,49,50,56,55,99,102,102,102,57,99,52,56,97,57,52,101,57,100,49,102,55,53,54,49,54,54,53,55,48,54,49,57,50,48,48,102,53,99,49,54,100,102,55,52,102,54,49,51,100,101,98,51,49,57,99,50,98,100,98,54,97,52,53,56,101,56,56,48,48,50,98,100,51,99,51,98,55,98,55,53,57,50,97,51,98,51,51,51,99,99,53,99,98,56,57,97,53,100,100,57","['Mental Math', 'Unit Testing', 'CCAT', 'Java', 'Cisco CCNA']",01-05-1988,TECH3869@EY.com
TECH3976,4,Male,2,Single,15,0,3,0,0,Technology,UG,On-Campus,1,4,1,24076,1,171,82,Michael Reese,"98,50,51,97,55,49,101,49,97,97,102,97,100,98,97,100,97,55,50,48,53,98,55,57,101,98,49,98,53,55,55,51,99,50,50,51,48,51,51,54,98,97,49,51,48,100,101,52,55,51,53,97,48,100,48,49,50,53,53,50,101,49,102,101,52,54,51,98,53,102,55,56,55,52,49,99,48,97,101,54,98,102,101,49,51,54,98,100,51,51,53,98,49,50,56,55,99,102,102,102,57,99,52,56,97,57,52,101,57,100,49,102,55,53,54,49,54,54,53,55,48,54,49,57,50,48,48,102,53,99,49,54,100,102,55,52,102,54,49,51,100,101,98,51,49,57,99,50,98,100,98,54,97,52,53,56,101,56,56,48,48,50,98,100,51,99,51,98,55,98,55,53,57,50,97,51,98,51,51,51,99,99,53,99,98,56,57,97,53,100,100,57","['Affiliate Marketing', 'AP Physics', 'EPLAN Electric P8', 'Email Etiquette', 'Journalism']",16-02-1972,TECH3976@EY.com
TECH4327,3,Female,3,Divorced,11,1,2,14,13,Technology,PG,Walk-in,5,3,0,86750,0,163,74,David Hale,"98,50,51,97,55,49,101,49,97,97,102,97,100,98,97,100,97,55,50,48,53,98,55,57,101,98,49,98,53,55,55,51,99,50,50,51,48,51,51,54,98,97,49,51,48,100,101,52,55,51,53,97,48,100,48,49,50,53,53,50,101,49,102,101,52,54,51,98,53,102,55,56,55,52,49,99,48,97,101,54,98,102,101,49,51,54,98,100,51,51,53,98,49,50,56,55,99,102,102,102,57,99,52,56,97,57,52,101,57,100,49,102,55,53,54,49,54,54,53,55,48,54,49,57,50,48,48,102,53,99,49,54,100,102,55,52,102,54,49,51,100,101,98,51,49,57,99,50,98,100,98,54,97,52,53,56,101,56,56,48,48,50,98,100,51,99,51,98,55,98,55,53,57,50,97,51,98,51,51,51,99,99,53,99,98,56,57,97,53,100,100,57","['Camtasia', 'Microsoft Office 365', 'Microsoft Office 365', 'PowerPoint', 'C#']",22-11-1969,TECH4327@EY.com
TECH4444,2,Female,3,Single,11,0,1,6,4,Technology,UG,Referral,2,3,1,29805,0,172,61,John Donnelly,"98,50,51,97,55,49,101,49,97,97,102,97,100,98,97,100,97,55,50,48,53,98,55,57,101,98,49,98,53,55,55,51,99,50,50,51,48,51,51,54,98,97,49,51,48,100,101,52,55,51,53,97,48,100,48,49,50,53,53,50,101,49,102,101,52,54,51,98,53,102,55,56,55,52,49,99,48,97,101,54,98,102,101,49,51,54,98,100,51,51,53,98,49,50,56,55,99,102,102,102,57,99,52,56,97,57,52,101,57,100,49,102,55,53,54,49,54,54,53,55,48,54,49,57,50,48,48,102,53,99,49,54,100,102,55,52,102,54,49,51,100,101,98,51,49,57,99,50,98,100,98,54,97,52,53,56,101,56,56,48,48,50,98,100,51,99,51,98,55,98,55,53,57,50,97,51,98,51,51,51,99,99,53,99,98,56,57,97,53,100,100,57","['NEBOSH', 'Boxing', 'Print On Demand', 'Apache Airflow', 'Mental Health']",02-08-1982,TECH4444@EY.com
TECH4510,2,Female,3,Single,11,0,1,6,4,Technology,PG,On-Campus,2,5,1,29805,0,155,64,Luke Sinclair,"98,50,51,97,55,49,101,49,97,97,102,97,100,98,97,100,97,55,50,48,53,98,55,57,101,98,49,98,53,55,55,51,99,50,50,51,48,51,51,54,98,97,49,51,48,100,101,52,55,51,53,97,48,100,48,49,50,53,53,50,101,49,102,101,52,54,51,98,53,102,55,56,55,52,49,99,48,97,101,54,98,102,101,49,51,54,98,100,51,51,53,98,49,50,56,55,99,102,102,102,57,99,52,56,97,57,52,101,57,100,49,102,55,53,54,49,54,54,53,55,48,54,49,57,50,48,48,102,53,99,49,54,100,102,55,52,102,54,49,51,100,101,98,51,49,57,99,50,98,100,98,54,97,52,53,56,101,56,56,48,48,50,98,100,51,99,51,98,55,98,55,53,57,50,97,51,98,51,51,51,99,99,53,99,98,56,57,97,53,100,100,57","['Ballet', 'Conflict Management', 'Digital Product', 'Sass', 'Breakdancing']",09-08-1995,TECH4510@EY.com
TECH4581,2,Female,3,Single,11,0,1,6,4,Technology,UG,On-Campus,2,4,0,29805,1,153,58,Luke Walters,"98,50,51,97,55,49,101,49,97,97,102,97,100,98,97,100,97,55,50,48,53,98,55,57,101,98,49,98,53,55,55,51,99,50,50,51,48,51,51,54,98,97,49,51,48,100,101,52,55,51,53,97,48,100,48,49,50,53,53,50,101,49,102,101,52,54,51,98,53,102,55,56,55,52,49,99,48,97,101,54,98,102,101,49,51,54,98,100,51,51,53,98,49,50,56,55,99,102,102,102,57,99,52,56,97,57,52,101,57,100,49,102,55,53,54,49,54,54,53,55,48,54,49,57,50,48,48,102,53,99,49,54,100,102,55,52,102,54,49,51,100,101,98,51,49,57,99,50,98,100,98,54,97,52,53,56,101,56,56,48,48,50,98,100,51,99,51,98,55,98,55,53,57,50,97,51,98,51,51,51,99,99,53,99,98,56,57,97,53,100,100,57","['Childhood Trauma Healing', 'Microsoft Project', 'Sushi', 'Vastu Shastra', 'Electrical Wiring']",18-08-1968,TECH4581@EY.com
TECH4696,4,Male,2,Single,15,0,3,0,0,Technology,UG,Referral,1,4,0,24076,1,162,91,Luke Walters,"98,50,51,97,55,49,101,49,97,97,102,97,100,98,97,100,97,55,50,48,53,98,55,57,101,98,49,98,53,55,55,51,99,50,50,51,48,51,51,54,98,97,49,51,48,100,101,52,55,51,53,97,48,100,48,49,50,53,53,50,101,49,102,101,52,54,51,98,53,102,55,56,55,52,49,99,48,97,101,54,98,102,101,49,51,54,98,100,51,51,53,98,49,50,56,55,99,102,102,102,57,99,52,56,97,57,52,101,57,100,49,102,55,53,54,49,54,54,53,55,48,54,49,57,50,48,48,102,53,99,49,54,100,102,55,52,102,54,49,51,100,101,98,51,49,57,99,50,98,100,98,54,97,52,53,56,101,56,56,48,48,50,98,100,51,99,51,98,55,98,55,53,57,50,97,51,98,51,51,51,99,99,53,99,98,56,57,97,53,100,100,57","['Creative Thinking', 'SAP BusinessObjects', 'Gymnastics', 'UiPath', 'Sketching']",17-01-1988,TECH4696@EY.com
TECH4766,2,Female,3,Single,11,0,1,6,4,Technology,PG,Recruitment Agency,2,1,0,29805,0,167,84,John Farmer,"98,50,51,97,55,49,101,49,97,97,102,97,100,98,97,100,97,55,50,48,53,98,55,57,101,98,49,98,53,55,55,51,99,50,50,51,48,51,51,54,98,97,49,51,48,100,101,52,55,51,53,97,48,100,48,49,50,53,53,50,101,49,102,101,52,54,51,98,53,102,55,56,55,52,49,99,48,97,101,54,98,102,101,49,51,54,98,100,51,51,53,98,49,50,56,55,99,102,102,102,57,99,52,56,97,57,52,101,57,100,49,102,55,53,54,49,54,54,53,55,48,54,49,57,50,48,48,102,53,99,49,54,100,102,55,52,102,54,49,51,100,101,98,51,49,57,99,50,98,100,98,54,97,52,53,56,101,56,56,48,48,50,98,100,51,99,51,98,55,98,55,53,57,50,97,51,98,51,51,51,99,99,53,99,98,56,57,97,53,100,100,57","['Software Practices', 'Fat Loss', 'Venture Capital', 'Vegan Cooking', 'Day Trading']",17-03-1985,TECH4766@EY.com
